OrderId,Product,QuantityOrdered,PriceEach,OrderDate,CityStore,Category,OrderStatus
173076,AAA Batteries (4-pack),40,2.99,2019-03-29 16:48:00,New York City,Batteries,Completed
158925,Bose SoundSport Headphones,3,99.99,2019-02-04 16:29:00,New York City,Headphones,Completed
272428,Wired Headphones,4,11.99,2019-10-01 12:38:00,San Francisco,Headphones,Completed
268757,USB-C Charging Cable,16,11.95,2019-10-12 14:27:00,New York City,Cable,Completed
281473,Apple Airpods Headphones,2,15000.0,2019-11-25 16:35:00,Boston,Headphones,In Progress
241884,USB-C Charging Cable,25,11.95,2019-08-28 14:20:00,San Francisco,Cable,Completed
187343,Lightning Charging Cable,15,14.95,2019-04-24 8:32:00,Boston,Cable,Completed
228260,USB-C Charging Cable,4,11.95,2019-07-28 9:23:00,Los Angeles,Cable,Completed
174374,AAA Batteries (4-pack),4,2.99,2019-03-28 14:52:00,New York City,Batteries,Completed
176470,AAA Batteries (4-pack),4,2.99,2019-03-15 0:33:00,Boston,Batteries,Completed
217229,AAA Batteries (4-pack),15,2.99,2019-06-29 16:21:00,Los Angeles,Batteries,Completed
284358,ThinkPad Laptop,4,999.99,2019-11-02 14:25:00,Los Angeles,Laptop,Completed
208208,Bose SoundSport Headphones,6,99.99,2019-05-31 20:56:00,Boston,Headphones,Completed
265866,AA Batteries (4-pack),12,3.84,2019-10-15 19:57:00,San Francisco,Batteries,Completed
231922,Bose SoundSport Headphones,3,99.99,2019-07-26 11:24:00,New York City,Headphones,In Progress
305723,Macbook Pro Laptop,2,1.7,2019-12-24 13:16:00,Dallas,Laptop,Completed
152869,Lightning Charging Cable,12,14.95,2019-02-09 10:50:00,San Francisco,Cable,Completed
214359,AAA Batteries (4-pack),16,2.99,2019-06-05 12:31:00,Dallas,Batteries,Completed
141871,Lightning Charging Cable,8,14.95,2019-01-05 6:28:00,Los Angeles,Cable,Completed
159839,27in 4K Gaming Monitor,12,389.99,2019-02-06 8:52:00,San Francisco,Monitor,Completed
156147,Google Phone,4,60000.0,2019-02-07 16:53:00,New York City,Phone,Completed
160884,USB-C Charging Cable,10,11.95,2019-02-16 22:32:00,San Francisco,Cable,Completed
268754,AAA Batteries (4-pack),16,2.99,2019-10-07 18:07:00,Boston,Batteries,In Progress
242673,Lightning Charging Cable,4,14.95,2019-08-09 19:37:00,Dallas,Cable,Completed
193896,USB-C Charging Cable,15,11.95,2019-04-08 11:03:00,Boston,Cable,Completed
230868,AAA Batteries (4-pack),15,2.99,2019-07-13 11:16:00,New York City,Batteries,Completed
198100,Bose SoundSport Headphones,5,99.99,2019-05-24 23:28:00,Los Angeles,Headphones,Completed
315554,ThinkPad Laptop,5,999.99,2019-12-31 10:17:00,Boston,Laptop,Completed
219730,AAA Batteries (4-pack),4,2.99,2019-06-07 9:27:00,Los Angeles,Batteries,Completed
238594,Flatscreen TV,4,30000.0,2019-08-31 10:45:00,Los Angeles,TV,Completed
243602,27in 4K Gaming Monitor,12,389.99,2019-08-26 13:33:00,Los Angeles,Monitor,Completed
206630,Wired Headphones,15,11.99,2019-05-31 16:01:00,San Francisco,Headphones,In Progress
208994,Lightning Charging Cable,12,14.95,2019-05-02 9:08:00,Dallas,Cable,Completed
173865,AAA Batteries (4-pack),8,2.99,2019-03-14 17:39:00,San Francisco,Batteries,Completed
308203,AA Batteries (4-pack),3,3.84,2019-12-07 11:53:00,Dallas,Batteries,Completed
264961,Lightning Charging Cable,2,14.95,2019-10-09 17:04:00,San Francisco,Cable,Completed
160339,Wired Headphones,10,11.99,2019-02-21 22:57:00,Boston,Headphones,Completed
171638,Apple Airpods Headphones,10,15000.0,2019-03-17 12:50:00,New York City,Headphones,Completed
265613,Wired Headphones,4,11.99,2019-10-06 20:08:00,Boston,Headphones,Completed
205576,Vareebadd Phone,20,40000.0,2019-05-26 7:49:00,Dallas,Phone,Completed
290393,20in Monitor,3,109.99,2019-11-10 18:57:00,Los Angeles,Monitor,Completed
170322,Bose SoundSport Headphones,12,99.99,2019-03-05 19:57:00,New York City,Headphones,Completed
253275,ThinkPad Laptop,3,999.99,2019-09-25 13:01:00,Los Angeles,Laptop,Cancelled
225229,Lightning Charging Cable,9,14.95,2019-07-19 12:50:00,San Francisco,Cable,Completed
237680,AAA Batteries (4-pack),15,2.99,2019-08-25 14:44:00,Dallas,Batteries,Completed
290905,Flatscreen TV,12,30000.0,2019-11-10 21:28:00,New York City,TV,Completed
185771,Macbook Pro Laptop,9,1.7,2019-04-07 13:47:00,New York City,Laptop,Completed
159824,ThinkPad Laptop,25,999.99,2019-02-01 20:28:00,New York City,Laptop,Cancelled
276352,Apple Airpods Headphones,4,15000.0,2019-10-07 18:23:00,Boston,Headphones,Completed
215535,Apple Airpods Headphones,3,15000.0,2019-06-17 19:08:00,Boston,Headphones,Completed
253552,34in Ultrawide Monitor,3,379.99,2019-09-23 19:11:00,Los Angeles,Monitor,In Progress
212784,Apple Airpods Headphones,4,15000.0,2019-06-23 2:31:00,New York City,Headphones,Completed
174520,Wired Headphones,5,11.99,2019-03-23 10:59:00,New York City,Headphones,Completed
223657,USB-C Charging Cable,20,11.95,2019-07-04 15:33:00,Los Angeles,Cable,Completed
171748,34in Ultrawide Monitor,9,379.99,2019-03-10 22:44:00,Los Angeles,Monitor,Completed
173320,Apple Airpods Headphones,16,15000.0,2019-03-16 17:12:00,Los Angeles,Headphones,Completed
261927,USB-C Charging Cable,1,11.95,2019-10-02 21:21:00,Boston,Cable,In Progress
160616,iPhone,10,70000.0,2019-02-13 12:12:00,Dallas,Phone,Completed
268623,AAA Batteries (4-pack),18,2.99,2019-10-20 12:30:00,Boston,Batteries,Cancelled
215145,AA Batteries (4-pack),3,3.84,2019-06-30 15:48:00,Boston,Batteries,In Progress
154575,Google Phone,4,60000.0,2019-02-22 17:39:00,Dallas,Phone,Completed
289461,27in FHD Monitor,2,149.99,2019-11-15 8:14:00,Boston,Monitor,Completed
175943,iPhone,10,70000.0,2019-03-25 19:34:00,Boston,Phone,Completed
145813,USB-C Charging Cable,10,11.95,2019-01-16 19:32:00,San Francisco,Cable,In Progress
247648,AAA Batteries (4-pack),5,2.99,2019-08-29 3:11:00,Dallas,Batteries,Completed
143041,Wired Headphones,1,11.99,2019-01-22 14:48:00,San Francisco,Headphones,Completed
196528,USB-C Charging Cable,3,11.95,2019-05-02 8:38:00,Los Angeles,Cable,Completed
226822,Wired Headphones,4,11.99,2019-07-30 20:49:00,Dallas,Headphones,Cancelled
183550,USB-C Charging Cable,6,11.95,2019-04-10 9:56:00,Boston,Cable,Completed
198365,USB-C Charging Cable,9,11.95,2019-05-22 14:53:00,Dallas,Cable,Completed
286987,27in 4K Gaming Monitor,10,389.99,2019-11-05 7:40:00,Boston,Monitor,Cancelled
266670,Wired Headphones,16,11.99,2019-10-24 20:41:00,Los Angeles,Headphones,Completed
216851,USB-C Charging Cable,20,11.95,2019-06-30 15:35:00,Dallas,Cable,Completed
312014,Apple Airpods Headphones,4,15000.0,2019-12-19 18:38:00,New York City,Headphones,Completed
209634,USB-C Charging Cable,3,11.95,2019-05-09 9:26:00,New York City,Cable,Completed
292078,iPhone,2,70000.0,2019-11-14 12:00:00,San Francisco,Phone,Completed
184598,Wired Headphones,12,11.99,2019-04-20 16:01:00,San Francisco,Headphones,Cancelled
236909,AAA Batteries (4-pack),100,2.99,2019-08-01 9:42:00,Dallas,Batteries,Completed
153274,USB-C Charging Cable,9,11.95,2019-02-07 10:41:00,Los Angeles,Cable,Cancelled
288541,AA Batteries (4-pack),32,3.84,2019-11-05 16:33:00,Boston,Batteries,In Progress
246731,AAA Batteries (4-pack),9,2.99,2019-08-08 7:38:00,New York City,Batteries,Completed
237823,AAA Batteries (4-pack),1,2.99,2019-08-30 12:03:00,Dallas,Batteries,In Progress
273092,iPhone,2,70000.0,2019-10-08 19:24:00,San Francisco,Phone,Completed
167160,Apple Airpods Headphones,12,15000.0,2019-03-26 17:34:00,San Francisco,Headphones,Completed
154572,Apple Airpods Headphones,4,15000.0,2019-02-16 9:56:00,New York City,Headphones,Completed
273878,Apple Airpods Headphones,2,15000.0,2019-10-07 16:06:00,New York City,Headphones,Completed
244781,Macbook Pro Laptop,15,1.7,2019-08-24 19:14:00,New York City,Laptop,Cancelled
301403,AA Batteries (4-pack),10,3.84,2019-12-25 8:22:00,Boston,Batteries,Completed
262076,AA Batteries (4-pack),3,3.84,2019-10-13 11:38:00,San Francisco,Batteries,Completed
274512,Apple Airpods Headphones,6,15000.0,2019-10-05 1:56:00,New York City,Headphones,Completed
238207,Bose SoundSport Headphones,20,99.99,2019-08-03 19:11:00,San Francisco,Headphones,In Progress
157606,Lightning Charging Cable,12,14.95,2019-02-22 16:17:00,Dallas,Cable,Completed
300081,AAA Batteries (4-pack),3,2.99,2019-12-02 14:24:00,San Francisco,Batteries,Completed
245549,Lightning Charging Cable,3,14.95,2019-08-28 21:02:00,San Francisco,Cable,Completed
263514,AAA Batteries (4-pack),8,2.99,2019-10-12 18:44:00,San Francisco,Batteries,Completed
202441,Bose SoundSport Headphones,6,99.99,2019-05-14 17:53:00,San Francisco,Headphones,In Progress
143187,Google Phone,6,60000.0,2019-01-24 10:44:00,Los Angeles,Phone,Completed
149475,34in Ultrawide Monitor,3,379.99,2019-01-22 8:51:00,San Francisco,Monitor,Completed
301251,Apple Airpods Headphones,4,15000.0,2019-12-25 18:26:00,Los Angeles,Headphones,Completed
282515,Wired Headphones,4,11.99,2019-11-05 9:08:00,Boston,Headphones,Cancelled
178045,20in Monitor,20,109.99,2019-04-30 21:24:00,Los Angeles,Monitor,Completed
303615,USB-C Charging Cable,6,11.95,2019-12-20 18:42:00,Los Angeles,Cable,Completed
168619,Vareebadd Phone,15,40000.0,2019-03-21 11:25:00,New York City,Phone,Completed
151053,Wired Headphones,16,11.99,2019-02-14 21:13:00,New York City,Headphones,Cancelled
165058,27in 4K Gaming Monitor,6,389.99,2019-03-31 10:17:00,Dallas,Monitor,Completed
239264,AA Batteries (4-pack),4,3.84,2019-08-25 11:15:00,Los Angeles,Batteries,Completed
231279,AAA Batteries (4-pack),6,2.99,2019-07-29 13:12:00,Boston,Batteries,Completed
274795,20in Monitor,3,109.99,2019-10-26 22:28:00,New York City,Monitor,Completed
226950,Wired Headphones,1,11.99,2019-07-03 14:43:00,Boston,Headphones,Completed
294582,Flatscreen TV,9,30000.0,2019-11-02 21:07:00,Dallas,TV,Completed
278859,27in FHD Monitor,25,149.99,2019-11-21 22:29:00,Dallas,Monitor,In Progress
159556,Wired Headphones,8,11.99,2019-02-04 7:41:00,Boston,Headphones,Completed
181969,AAA Batteries (4-pack),8,2.99,2019-04-30 22:07:00,New York City,Batteries,Cancelled
287371,Lightning Charging Cable,40,14.95,2019-11-14 21:50:00,New York City,Cable,Completed
319210,20in Monitor,6,109.99,2019-12-28 12:35:00,Dallas,Monitor,Completed
189058,27in 4K Gaming Monitor,10,389.99,2019-04-05 12:05:00,San Francisco,Monitor,Completed
176464,AAA Batteries (4-pack),12,2.99,2019-03-25 20:45:00,San Francisco,Batteries,In Progress
286850,Lightning Charging Cable,15,14.95,2019-11-27 15:23:00,Dallas,Cable,Cancelled
262064,27in FHD Monitor,8,149.99,2019-10-15 16:00:00,Los Angeles,Monitor,In Progress
285796,Lightning Charging Cable,6,14.95,2019-11-29 12:04:00,Dallas,Cable,In Progress
266777,Bose SoundSport Headphones,16,99.99,2019-10-27 19:59:00,New York City,Headphones,In Progress
170709,USB-C Charging Cable,8,11.95,2019-03-22 11:08:00,Boston,Cable,Completed
152101,AAA Batteries (4-pack),16,2.99,2019-02-21 10:28:00,San Francisco,Batteries,Completed
237031,Apple Airpods Headphones,8,15000.0,2019-08-15 13:49:00,Boston,Headphones,Completed
261156,Macbook Pro Laptop,5,1.7,2019-10-25 10:45:00,New York City,Laptop,In Progress
231651,27in 4K Gaming Monitor,4,389.99,2019-07-30 21:41:00,San Francisco,Monitor,Completed
202950,iPhone,8,70000.0,2019-05-19 11:08:00,Dallas,Phone,Completed
222082,AAA Batteries (4-pack),18,2.99,2019-06-18 7:48:00,Boston,Batteries,Completed
284477,Bose SoundSport Headphones,3,99.99,2019-11-27 7:49:00,New York City,Headphones,Completed
296151,AA Batteries (4-pack),15,3.84,2019-12-28 13:13:00,New York City,Batteries,Cancelled
278183,Google Phone,15,60000.0,2019-10-01 20:42:00,Boston,Phone,Completed
190764,iPhone,6,70000.0,2019-04-28 15:12:00,San Francisco,Phone,Completed
277811,Apple Airpods Headphones,10,15000.0,2019-10-30 16:16:00,Boston,Headphones,Completed
287118,Lightning Charging Cable,5,14.95,2019-11-02 22:19:00,New York City,Cable,Completed
252909,Wired Headphones,24,11.99,2019-09-27 12:16:00,New York City,Headphones,Completed
283444,27in 4K Gaming Monitor,4,389.99,2019-11-07 1:05:00,Los Angeles,Monitor,Completed
215017,Flatscreen TV,15,30000.0,2019-06-16 16:25:00,Dallas,TV,In Progress
159574,AA Batteries (4-pack),20,3.84,2019-02-23 0:58:00,San Francisco,Batteries,Completed
312413,Bose SoundSport Headphones,4,99.99,2019-12-27 16:15:00,Boston,Headphones,Completed
269540,Apple Airpods Headphones,10,15000.0,2019-10-02 10:12:00,Dallas,Headphones,Completed
194301,Wired Headphones,3,11.99,2019-05-10 18:17:00,Dallas,Headphones,Cancelled
195099,iPhone,12,70000.0,2019-05-30 18:51:00,Dallas,Phone,Completed
296672,USB-C Charging Cable,16,11.95,2019-12-24 17:39:00,Boston,Cable,Cancelled
271764,Flatscreen TV,10,30000.0,2019-10-25 13:10:00,Boston,TV,Completed
306253,Bose SoundSport Headphones,4,99.99,2019-12-07 19:33:00,Dallas,Headphones,Completed
200333,AAA Batteries (4-pack),18,2.99,2019-05-23 11:59:00,Dallas,Batteries,Cancelled
276760,Lightning Charging Cable,20,14.95,2019-10-14 21:59:00,Dallas,Cable,Cancelled
317650,Wired Headphones,10,11.99,2019-12-18 21:20:00,Los Angeles,Headphones,Cancelled
207270,Lightning Charging Cable,10,14.95,2019-05-05 18:48:00,New York City,Cable,Completed
241753,27in FHD Monitor,4,149.99,2019-08-21 22:56:00,New York City,Monitor,Completed
234161,Wired Headphones,2,11.99,2019-07-19 19:05:00,Boston,Headphones,Completed
172403,Wired Headphones,3,11.99,2019-03-09 6:57:00,San Francisco,Headphones,Completed
152497,27in 4K Gaming Monitor,12,389.99,2019-02-22 12:03:00,New York City,Monitor,Completed
244367,AAA Batteries (4-pack),15,2.99,2019-08-06 13:51:00,Los Angeles,Batteries,Completed
146992,Apple Airpods Headphones,20,15000.0,2019-01-12 14:58:00,Los Angeles,Headphones,Completed
270317,Lightning Charging Cable,8,14.95,2019-10-10 19:52:00,Boston,Cable,Completed
291048,ThinkPad Laptop,6,999.99,2019-11-27 17:50:00,Boston,Laptop,Completed
294052,AAA Batteries (4-pack),5,2.99,2019-11-30 16:17:00,Dallas,Batteries,Completed
214752,Lightning Charging Cable,16,14.95,2019-06-07 7:38:00,New York City,Cable,Completed
221689,Lightning Charging Cable,5,14.95,2019-06-08 13:16:00,San Francisco,Cable,Completed
168211,AA Batteries (4-pack),25,3.84,2019-03-30 13:07:00,Los Angeles,Batteries,Completed
293525,27in FHD Monitor,8,149.99,2019-11-12 19:02:00,Los Angeles,Monitor,Completed
149615,27in FHD Monitor,20,149.99,2019-01-25 17:18:00,Boston,Monitor,Completed
317653,Apple Airpods Headphones,20,15000.0,2019-12-19 20:53:00,Boston,Headphones,Cancelled
282387,AA Batteries (4-pack),15,3.84,2019-11-19 14:37:00,Los Angeles,Batteries,Completed
173850,Lightning Charging Cable,5,14.95,2019-03-03 13:16:00,San Francisco,Cable,Completed
216583,Lightning Charging Cable,12,14.95,2019-06-09 22:35:00,Dallas,Cable,Completed
156823,Apple Airpods Headphones,8,15000.0,2019-02-15 10:30:00,Boston,Headphones,Completed
305589,Google Phone,3,60000.0,2019-12-24 11:17:00,Los Angeles,Phone,Completed
211724,Wired Headphones,25,11.99,2019-06-18 22:48:00,Los Angeles,Headphones,Completed
280151,20in Monitor,6,109.99,2019-11-27 13:57:00,Boston,Monitor,Completed
247377,Apple Airpods Headphones,9,15000.0,2019-08-06 14:17:00,New York City,Headphones,Completed
243983,AA Batteries (4-pack),30,3.84,2019-08-02 19:45:00,San Francisco,Batteries,In Progress
220519,AA Batteries (4-pack),4,3.84,2019-06-09 11:19:00,New York City,Batteries,Completed
212531,Wired Headphones,6,11.99,2019-06-27 11:52:00,Boston,Headphones,Cancelled
166261,AA Batteries (4-pack),6,3.84,2019-03-09 13:06:00,San Francisco,Batteries,Completed
193399,Lightning Charging Cable,15,14.95,2019-04-20 16:51:00,New York City,Cable,Completed
177384,Flatscreen TV,25,30000.0,2019-04-24 15:27:00,Dallas,TV,Cancelled
307170,Apple Airpods Headphones,20,15000.0,2019-12-26 18:45:00,Boston,Headphones,Completed
284867,Bose SoundSport Headphones,8,99.99,2019-11-02 19:30:00,San Francisco,Headphones,Completed
228001,20in Monitor,20,109.99,2019-07-09 22:06:00,Los Angeles,Monitor,Completed
170432,Bose SoundSport Headphones,12,99.99,2019-03-06 9:46:00,San Francisco,Headphones,Completed
218164,AA Batteries (4-pack),8,3.84,2019-06-06 12:53:00,Dallas,Batteries,Completed
147123,Apple Airpods Headphones,8,15000.0,2019-01-22 11:29:00,Boston,Headphones,Completed
273214,AAA Batteries (4-pack),3,2.99,2019-10-03 17:46:00,Boston,Batteries,Completed
275569,AAA Batteries (4-pack),15,2.99,2019-10-21 3:52:00,San Francisco,Batteries,Completed
237567,Bose SoundSport Headphones,5,99.99,2019-08-01 19:42:00,Boston,Headphones,Cancelled
266134,27in 4K Gaming Monitor,2,389.99,2019-10-13 16:44:00,Dallas,Monitor,In Progress
159562,Bose SoundSport Headphones,4,99.99,2019-02-24 14:06:00,Dallas,Headphones,Cancelled
237692,Google Phone,16,60000.0,2019-08-20 8:02:00,New York City,Phone,Completed
146319,Apple Airpods Headphones,12,15000.0,2019-01-23 18:28:00,San Francisco,Headphones,Completed
281851,USB-C Charging Cable,16,11.95,2019-11-12 22:10:00,New York City,Cable,Completed
204275,Bose SoundSport Headphones,4,99.99,2019-05-29 19:07:00,Los Angeles,Headphones,Completed
154989,USB-C Charging Cable,8,11.95,2019-02-09 14:24:00,San Francisco,Cable,Completed
319487,AA Batteries (4-pack),30,3.84,2019-12-16 23:12:00,New York City,Batteries,Completed
307149,LG Dryer,12,600.0,2019-12-30 19:31:00,New York City,Dryer,Completed
244495,Bose SoundSport Headphones,10,99.99,2019-08-10 10:55:00,New York City,Headphones,Completed
254070,Flatscreen TV,9,30000.0,2019-09-14 18:29:00,Los Angeles,TV,In Progress
184616,Apple Airpods Headphones,15,15000.0,2019-04-02 23:13:00,Los Angeles,Headphones,Completed
282244,Lightning Charging Cable,10,14.95,2019-11-26 13:29:00,San Francisco,Cable,Completed
295761,Lightning Charging Cable,3,14.95,2019-12-31 17:32:00,San Francisco,Cable,Completed
312526,AA Batteries (4-pack),16,3.84,2019-12-23 9:21:00,Dallas,Batteries,Completed
269927,Apple Airpods Headphones,9,15000.0,2019-10-25 14:48:00,San Francisco,Headphones,In Progress
250271,AAA Batteries (4-pack),12,2.99,2019-09-19 14:34:00,New York City,Batteries,Completed
278862,Wired Headphones,5,11.99,2019-11-04 9:22:00,San Francisco,Headphones,Completed
287094,Vareebadd Phone,20,40000.0,2019-11-04 20:28:00,New York City,Phone,Completed
301781,AA Batteries (4-pack),2,3.84,2019-12-24 19:54:00,Los Angeles,Batteries,Cancelled
154465,AA Batteries (4-pack),6,3.84,2019-02-04 23:01:00,New York City,Batteries,Cancelled
302058,27in FHD Monitor,6,149.99,2019-12-31 11:46:00,Dallas,Monitor,Completed
226295,Lightning Charging Cable,8,14.95,2019-07-11 21:26:00,San Francisco,Cable,Completed
241491,AAA Batteries (4-pack),20,2.99,2019-08-08 22:13:00,New York City,Batteries,In Progress
280934,Lightning Charging Cable,20,14.95,2019-11-09 16:27:00,Boston,Cable,Completed
306256,Lightning Charging Cable,3,14.95,2019-12-01 19:18:00,San Francisco,Cable,Completed
202298,Wired Headphones,8,11.99,2019-05-12 22:01:00,San Francisco,Headphones,Completed
201369,iPhone,4,70000.0,2019-05-05 17:58:00,Los Angeles,Phone,Completed
156168,Bose SoundSport Headphones,6,99.99,2019-02-26 2:27:00,San Francisco,Headphones,Completed
195471,AA Batteries (4-pack),12,3.84,2019-05-01 19:45:00,San Francisco,Batteries,Completed
283045,Google Phone,6,60000.0,2019-11-18 21:48:00,San Francisco,Phone,Completed
312139,Lightning Charging Cable,4,14.95,2019-12-22 14:24:00,San Francisco,Cable,Completed
303228,Google Phone,20,60000.0,2019-12-29 14:56:00,San Francisco,Phone,Completed
265229,AA Batteries (4-pack),4,3.84,2019-10-25 11:37:00,San Francisco,Batteries,Completed
275167,Vareebadd Phone,25,40000.0,2019-10-08 19:58:00,Boston,Phone,In Progress
306649,Lightning Charging Cable,1,14.95,2019-12-22 23:14:00,San Francisco,Cable,Completed
281214,USB-C Charging Cable,10,11.95,2019-11-25 16:28:00,Boston,Cable,Cancelled
227340,Apple Airpods Headphones,2,15000.0,2019-07-21 0:48:00,Boston,Headphones,Completed
228373,USB-C Charging Cable,8,11.95,2019-07-23 21:30:00,San Francisco,Cable,Completed
234926,Lightning Charging Cable,12,14.95,2019-07-13 21:59:00,San Francisco,Cable,In Progress
313711,Apple Airpods Headphones,4,15000.0,2019-12-29 14:48:00,Boston,Headphones,In Progress
240827,USB-C Charging Cable,2,11.95,2019-08-07 12:42:00,Boston,Cable,Completed
160220,Wired Headphones,2,11.99,2019-02-28 19:54:00,Los Angeles,Headphones,Completed
231541,USB-C Charging Cable,6,11.95,2019-07-16 19:58:00,Los Angeles,Cable,Cancelled
194831,Lightning Charging Cable,20,14.95,2019-05-16 13:00:00,San Francisco,Cable,Completed
291027,Macbook Pro Laptop,4,1.7,2019-11-19 12:00:00,Dallas,Laptop,Cancelled
314503,Bose SoundSport Headphones,6,99.99,2019-12-31 21:23:00,San Francisco,Headphones,Completed
244519,Macbook Pro Laptop,9,1.7,2019-08-04 11:09:00,New York City,Laptop,Completed
154846,34in Ultrawide Monitor,25,379.99,2019-02-24 0:51:00,Los Angeles,Monitor,Completed
278064,Lightning Charging Cable,4,14.95,2019-10-30 21:27:00,San Francisco,Cable,Completed
200214,20in Monitor,12,109.99,2019-05-26 18:00:00,New York City,Monitor,Completed
289872,Lightning Charging Cable,20,14.95,2019-11-03 0:01:00,New York City,Cable,Completed
223279,AAA Batteries (4-pack),10,2.99,2019-07-15 13:20:00,New York City,Batteries,Completed
159693,Wired Headphones,16,11.99,2019-02-06 12:18:00,Dallas,Headphones,Cancelled
249750,USB-C Charging Cable,6,11.95,2019-09-27 12:03:00,San Francisco,Cable,In Progress
259852,USB-C Charging Cable,20,11.95,2019-10-06 23:14:00,Los Angeles,Cable,Completed
170965,Apple Airpods Headphones,10,15000.0,2019-03-26 11:23:00,Los Angeles,Headphones,Cancelled
283048,Bose SoundSport Headphones,4,99.99,2019-11-05 9:29:00,New York City,Headphones,Completed
194578,Lightning Charging Cable,12,14.95,2019-05-09 17:57:00,New York City,Cable,Completed
151973,Bose SoundSport Headphones,8,99.99,2019-02-03 21:25:00,San Francisco,Headphones,In Progress
223666,AA Batteries (4-pack),8,3.84,2019-07-30 9:56:00,New York City,Batteries,Cancelled
189457,Wired Headphones,4,11.99,2019-04-22 14:23:00,Los Angeles,Headphones,In Progress
173073,Wired Headphones,2,11.99,2019-03-17 5:51:00,Boston,Headphones,Cancelled
242536,Wired Headphones,5,11.99,2019-08-17 20:16:00,New York City,Headphones,Completed
298908,Wired Headphones,8,11.99,2019-12-01 13:57:00,Boston,Headphones,Completed
157082,USB-C Charging Cable,6,11.95,2019-02-27 21:12:00,Dallas,Cable,Completed
205719,AAA Batteries (4-pack),10,2.99,2019-05-01 21:06:00,New York City,Batteries,Completed
156942,AA Batteries (4-pack),3,3.84,2019-02-21 8:03:00,Los Angeles,Batteries,Completed
252885,Lightning Charging Cable,10,14.95,2019-09-17 10:40:00,San Francisco,Cable,Completed
292364,AA Batteries (4-pack),2,3.84,2019-11-14 23:26:00,Boston,Batteries,Completed
310058,USB-C Charging Cable,8,11.95,2019-12-11 14:25:00,Boston,Cable,Completed
285019,Lightning Charging Cable,15,14.95,2019-11-15 18:33:00,Los Angeles,Cable,Completed
226411,27in FHD Monitor,25,149.99,2019-07-19 18:25:00,San Francisco,Monitor,Completed
294969,27in 4K Gaming Monitor,3,389.99,2019-11-04 16:27:00,Dallas,Monitor,Completed
210039,AAA Batteries (4-pack),12,2.99,2019-06-10 9:08:00,New York City,Batteries,Completed
170587,34in Ultrawide Monitor,15,379.99,2019-03-18 12:39:00,New York City,Monitor,Completed
211200,Wired Headphones,5,11.99,2019-06-20 14:56:00,Dallas,Headphones,Cancelled
187888,Wired Headphones,24,11.99,2019-04-30 19:20:00,San Francisco,Headphones,Completed
313181,34in Ultrawide Monitor,10,379.99,2019-12-14 23:53:00,Los Angeles,Monitor,Completed
176211,Bose SoundSport Headphones,10,99.99,2019-03-21 10:51:00,Los Angeles,Headphones,Completed
192339,AA Batteries (4-pack),6,3.84,2019-04-06 15:14:00,Los Angeles,Batteries,Completed
299697,Lightning Charging Cable,2,14.95,2019-12-10 18:30:00,Boston,Cable,Cancelled
314113,ThinkPad Laptop,2,999.99,2019-12-23 0:22:00,Los Angeles,Laptop,Completed
284742,USB-C Charging Cable,4,11.95,2019-11-07 11:46:00,Dallas,Cable,In Progress
165993,Lightning Charging Cable,12,14.95,2019-03-19 11:41:00,San Francisco,Cable,Cancelled
221570,Bose SoundSport Headphones,16,99.99,2019-06-24 21:02:00,Boston,Headphones,In Progress
183562,Apple Airpods Headphones,3,15000.0,2019-04-29 8:10:00,Los Angeles,Headphones,Completed
318686,Macbook Pro Laptop,4,1.7,2019-12-05 15:33:00,San Francisco,Laptop,Completed
239014,Bose SoundSport Headphones,4,99.99,2019-08-04 2:13:00,Los Angeles,Headphones,Completed
167294,iPhone,8,70000.0,2019-03-04 1:01:00,Boston,Phone,Completed
252632,iPhone,20,70000.0,2019-09-05 9:47:00,New York City,Phone,Cancelled
319612,AA Batteries (4-pack),20,3.84,2019-12-15 13:13:00,New York City,Batteries,Completed
214222,USB-C Charging Cable,1,11.95,2019-06-19 21:35:00,Los Angeles,Cable,Completed
221576,Wired Headphones,5,11.99,2019-06-02 18:55:00,Dallas,Headphones,Completed
299551,AA Batteries (4-pack),10,3.84,2019-12-26 7:39:00,Dallas,Batteries,Completed
274792,Apple Airpods Headphones,10,15000.0,2019-10-31 9:28:00,Boston,Headphones,In Progress
248184,AA Batteries (4-pack),12,3.84,2019-09-07 11:23:00,Los Angeles,Batteries,Completed
192214,Google Phone,12,60000.0,2019-04-14 12:09:00,Boston,Phone,Completed
156948,Apple Airpods Headphones,9,15000.0,2019-02-03 15:45:00,New York City,Headphones,Completed
312392,Lightning Charging Cable,8,14.95,2019-12-01 9:34:00,San Francisco,Cable,Completed
279764,Google Phone,2,60000.0,2019-11-28 19:18:00,New York City,Phone,Completed
159175,34in Ultrawide Monitor,4,379.99,2019-02-28 18:01:00,New York City,Monitor,Completed
216857,27in 4K Gaming Monitor,8,389.99,2019-06-15 12:47:00,Los Angeles,Monitor,Completed
180790,AA Batteries (4-pack),64,3.84,2019-04-03 17:01:00,Dallas,Batteries,Completed
257366,AA Batteries (4-pack),16,3.84,2019-09-22 18:52:00,Boston,Batteries,Completed
154855,Wired Headphones,6,11.99,2019-02-05 14:30:00,Dallas,Headphones,Cancelled
218554,Lightning Charging Cable,12,14.95,2019-06-01 12:06:00,Boston,Cable,Completed
291420,AA Batteries (4-pack),25,3.84,2019-11-10 8:55:00,Los Angeles,Batteries,Completed
